mega_cd,mega_nm,cty_cd,cty_nm,admi_cd,admi_nm,land_area
"43","충청북도","43800","단양군","43800310","대강면",133.987474499916
"43","충청북도","43800","단양군","43800320","가곡면",104.456566011099
"43","충청북도","43800","단양군","43800330","영춘면",180.439998177968
"43","충청북도","43800","단양군","43800340","어상천면",73.7111389456636
"47","경상북도","47111","포항시 남구","47111256","오천읍",70.3511923468243
"47","경상북도","47130","경주시","47130615","용강동",5.05523534335624
"47","경상북도","47170","안동시","47170250","풍산읍",96.4187439776142
"47","경상북도","47170","안동시","47170310","와룡면",114.791300060806
"47","경상북도","47170","안동시","47170320","북후면",77.2335785090934
"47","경상북도","47170","안동시","47170330","서후면",64.9430152498115
"47","경상북도","47170","안동시","47170340","풍천면",94.905476990834
"47","경상북도","47170","안동시","47170350","일직면",85.6095670243017
"47","경상북도","47190","구미시","47190630","광평동",1.92549892749101
"47","경상북도","47190","구미시","47190680","진미동",8.91783279632464
"47","경상북도","47190","구미시","47190690","양포동",20.8897778445196
"47","경상북도","47290","경산시","47290250","하양읍",48.6689016536356
"47","경상북도","47290","경산시","47290310","와촌면",47.599256761354
"47","경상북도","47730","의성군","47730250","의성읍",68.1976731986573
"47","경상북도","47730","의성군","47730340","사곡면",72.6305572061267
"47","경상북도","47730","의성군","47730350","춘산면",66.4001126402213
"47","경상북도","47730","의성군","47730420","단북면",23.9085038192571
"47","경상북도","47730","의성군","47730430","안계면",43.6785403580909
"27","대구광역시","27230","북구","27230770","읍내동",5.90810289343598
"47","경상북도","47770","영덕군","47770340","지품면",150.179884709639
"47","경상북도","47770","영덕군","47770350","축산면",59.8543866814245
"47","경상북도","47850","칠곡군","47850330","가산면",86.6611470185533
"47","경상북도","47850","칠곡군","47850360","약목면",30.1889332792318
"47","경상북도","47920","봉화군","47920350","소천면",262.675367377094
"47","경상북도","47920","봉화군","47920390","석포면",150.262221364835
"27","대구광역시","27720","군위군","27720320","효령면",98.3622961785721
"47","경상북도","47930","울진군","47930390","금강송면",298.601819889411
"47","경상북도","47930","울진군","47930400","매화면",101.740456219235
"47","경상북도","47940","울릉군","47940250","울릉읍",21.7639980843509
"47","경상북도","47940","울릉군","47940310","서면",27.811344784951
"47","경상북도","47940","울릉군","47940320","북면",24.2981386856616
"52","전북특별자치도","52113","전주시 덕진구","52113600","팔복동",6.76471270891562
"52","전북특별자치도","52113","전주시 덕진구","52113620","호성동",7.57210480731591
"52","전북특별자치도","52113","전주시 덕진구","52113641","송천1동",4.79937748034315
"52","전북특별자치도","52113","전주시 덕진구","52113642","송천2동",12.11461204437
"52","전북특별자치도","52720","진안군","52720320","안천면",37.0340675153571
"52","전북특별자치도","52720","진안군","52720330","동향면",52.8624339964521
"52","전북특별자치도","52720","진안군","52720340","상전면",54.6394579479031
"52","전북특별자치도","52720","진안군","52720380","부귀면",104.066101411125
"52","전북특별자치도","52720","진안군","52720390","정천면",75.3365993274222
"47","경상북도","47840","성주군","47840330","수륜면",89.4615324057265
"47","경상북도","47840","성주군","47840340","가천면",64.0956458576988
"48","경상남도","48170","진주시","48170250","문산읍",36.8561513608594
"51","강원특별자치도","51210","속초시","51210520","동명동",0.813656520356934
"51","강원특별자치도","51210","속초시","51210540","금호동",1.43679941774552
"47","경상북도","47170","안동시","47170585","서구동",1.53630759821485
"48","경상남도","48720","의령군","48720310","가례면",35.5581078896578
"47","경상북도","47230","영천시","47230310","청통면",67.1494193644196
"47","경상북도","47230","영천시","47230320","신녕면",80.7115934267262
"47","경상북도","47230","영천시","47230330","화산면",53.0557954108071
"51","강원특별자치도","51760","평창군","51760320","방림면",120.726450394728
"41","경기도","41196","부천시 오정구","41196570","신흥동",3.15671097515387
"41","경기도","41463","용인시 기흥구","41463517","영덕2동",5.90920858967519
"41","경기도","41463","용인시 기흥구","41463530","상갈동",2.00516129566091
"41","경기도","41480","파주시","41480390","장단면",144.426763158298
"41","경기도","41480","파주시","41480540","교하동",28.4431428509993
"41","경기도","41480","파주시","41480550","운정1동",5.26389474914341
"51","강원특별자치도","51780","철원군","51780330","근북면",24.0179861346707
"51","강원특별자치도","51780","철원군","51780340","근동면",20.0456929775843
"51","강원특별자치도","51780","철원군","51780350","원동면",61.273679378915
"44","충청남도","44131","천안시 동남구","44131250","목천읍",63.1030916245362
"44","충청남도","44131","천안시 동남구","44131310","풍세면",30.3216793933899
"44","충청남도","44131","천안시 동남구","44131320","광덕면",80.6905216219358
"44","충청남도","44131","천안시 동남구","44131330","북면",58.1983058487427
"44","충청남도","44131","천안시 동남구","44131340","성남면",33.0411007788097
"44","충청남도","44131","천안시 동남구","44131350","수신면",25.9241613547769
"44","충청남도","44131","천안시 동남구","44131360","병천면",56.1482327661925
"44","충청남도","44131","천안시 동남구","44131370","동면",43.1255510682487
"44","충청남도","44131","천안시 동남구","44131510","중앙동",0.810190081703105
"44","충청남도","44131","천안시 동남구","44131520","문성동",0.661883026890637
"44","충청남도","44131","천안시 동남구","44131530","원성1동",7.32202109340929
"52","전북특별자치도","52130","군산시","52130680","개정동",5.11363771247513
"52","전북특별자치도","52130","군산시","52130690","수송동",5.40848619511105
"41","경기도","41465","용인시 수지구","41465530","신봉동",6.65887626484205
"51","강원특별자치도","51110","춘천시","51110675","강남동",14.7784545031285
"43","충청북도","43130","충주시","43130560","지현동",0.553066328943606
"52","전북특별자치도","52730","무주군","52730350","부남면",69.7944050067368
"47","경상북도","47150","김천시","47150310","농소면",45.1095670956584
"47","경상북도","47150","김천시","47150340","개령면",27.7886141965034
"47","경상북도","47150","김천시","47150350","감문면",59.3042979294136
"47","경상북도","47150","김천시","47150360","어모면",65.2473258414186
"47","경상북도","47150","김천시","47150370","봉산면",56.0881198757326
"47","경상북도","47150","김천시","47150380","대항면",65.6549926742825
"47","경상북도","47150","김천시","47150390","감천면",27.4190604791239
"47","경상북도","47150","김천시","47150400","조마면",70.3326323983612
"47","경상북도","47150","김천시","47150410","구성면",95.0162136459479
"47","경상북도","47150","김천시","47150420","지례면",53.915549322621
"47","경상북도","47150","김천시","47150430","부항면",82.2659961651373
"47","경상북도","47150","김천시","47150565","양금동",9.24992181778442
"47","경상북도","47150","김천시","47150575","대신동",23.3767378539472
"47","경상북도","47150","김천시","47150595","대곡동",13.8954904092228
"47","경상북도","47150","김천시","47150610","지좌동",10.0533053792986
"51","강원특별자치도","51150","강릉시","51150350","옥계면",148.886304121085
"51","강원특별자치도","51150","강릉시","51150360","사천면",71.0478585705159
"51","강원특별자치도","51150","강릉시","51150370","연곡면",202.45464631913
"51","강원특별자치도","51150","강릉시","51150510","홍제동",3.85882470226789
"51","강원특별자치도","51150","강릉시","51150520","중앙동",0.984965414238163
"47","경상북도","47170","안동시","47170410","예안면",164.070786317164
"47","경상북도","47170","안동시","47170420","도산면",103.165852404469
"47","경상북도","47170","안동시","47170430","녹전면",71.495113399887
"47","경상북도","47170","안동시","47170510","중구동",4.00776859100679
"47","경상북도","47170","안동시","47170520","명륜동",7.72214003540571
"47","경상북도","47170","안동시","47170555","용상동",26.6813556037259
"47","경상북도","47170","안동시","47170600","태화동",2.36647868849037
"47","경상북도","47170","안동시","47170620","평화동",0.834318087627076
"48","경상남도","48820","고성군","48820360","영현면",32.1061756873259
"48","경상남도","48820","고성군","48820370","영오면",22.691919145739
"48","경상남도","48880","거창군","48880320","웅양면",58.3803465449729
"48","경상남도","48880","거창군","48880330","고제면",58.3482708602769
